sseqid	gene_name
pid|0000000001002012004|tx|10020|	csat:104719445
pid|0000000001002012004|tx|10020|	aly:9321664
pid|0000000001002012004|tx|10020|	aly:9323953
pid|0000000001002012004|tx|10020|	crb:17892515
pid|0000000001002012004|tx|10020|	csat:104707043
pid|0000000001002012041|tx|10020|	aly:9330243
pid|0000000001002012041|tx|10020|	ath:AT3G05970
pid|0000000001002012041|tx|10020|	aly:9320614
pid|0000000001002012041|tx|10020|	crb:17892847
pid|0000000001002012041|tx|10020|	csat:104722623
pid|0000000001002012041|tx|10020|	csat:104718436
pid|0000000001002012041|tx|10020|	aly:9319703
pid|0000000001002012041|tx|10020|	crb:17888887
pid|0000000001002012041|tx|10020|	csat:104713428
pid|0000000001002012041|tx|10020|	crb:17894317
pid|0000000001002012041|tx|10020|	csat:104704077
pid|0000000001002012041|tx|10020|	csat:104707388
pid|0000000001002012041|tx|10020|	csat:104714806
pid|0000000001002012041|tx|10020|	crb:17877763
pid|0000000001002012041|tx|10020|	aly:9304388
pid|0000000001002012041|tx|10020|	ath:AT5G27600
pid|0000000001002012041|tx|10020|	aly:9308335
pid|0000000001002012041|tx|10020|	crb:17893017
pid|0000000001002012041|tx|10020|	aly:9316356
pid|0000000001002012041|tx|10020|	csat:104702542
pid|0000000001002012041|tx|10020|	ath:AT3G23790
pid|0000000001002012041|tx|10020|	aly:9305833
pid|0000000001002012041|tx|10020|	aly:9316357
pid|0000000001002012041|tx|10020|	ath:AT2G47240
pid|0000000001002012041|tx|10020|	ath:AT1G64400
pid|0000000001002012041|tx|10020|	csat:104719049
pid|0000000001002012041|tx|10020|	ath:AT1G77590
pid|0000000001002012041|tx|10020|	ath:AT4G23850
pid|0000000001002012041|tx|10020|	ath:AT4G11030
pid|0000000001002012041|tx|10020|	crb:17899686
pid|0000000001002012041|tx|10020|	aly:9325212
pid|0000000001002012041|tx|10020|	crb:17894747
pid|0000000001002012041|tx|10020|	aly:9310731
pid|0000000001002012041|tx|10020|	crb:17881053
pid|0000000001002012041|tx|10020|	crb:17878353
pid|0000000001002012041|tx|10020|	crb:17881153
pid|0000000001002012041|tx|10020|	ath:AT4G14070
pid|0000000001002012041|tx|10020|	ath:AT2G04350
pid|0000000001002012041|tx|10020|	ath:AT1G49430
pid|0000000001002012041|tx|10020|	csat:104717907
pid|0000000001002012041|tx|10020|	csat:104719445
pid|0000000001002012041|tx|10020|	aly:9321664
pid|0000000001002012041|tx|10020|	aly:9323953
pid|0000000001002012041|tx|10020|	crb:17892515
pid|0000000001002012041|tx|10020|	csat:104707043
pid|0000000000100201344|tx|10020|	aly:9330243
pid|0000000000100201344|tx|10020|	ath:AT3G05970
pid|0000000000100201344|tx|10020|	aly:9320614
pid|0000000000100201344|tx|10020|	crb:17892847
pid|0000000000100201344|tx|10020|	csat:104722623
pid|0000000000100201344|tx|10020|	csat:104718436
pid|0000000000100201344|tx|10020|	aly:9319703
pid|0000000000100201344|tx|10020|	crb:17888887
pid|0000000000100201344|tx|10020|	csat:104713428
pid|0000000000100201344|tx|10020|	crb:17894317
pid|0000000000100201344|tx|10020|	csat:104704077
pid|0000000000100201344|tx|10020|	csat:104707388
pid|0000000000100201344|tx|10020|	csat:104714806
pid|0000000000100201344|tx|10020|	crb:17877763
pid|0000000000100201344|tx|10020|	aly:9304388
pid|0000000000100201344|tx|10020|	ath:AT5G27600
pid|0000000000100201344|tx|10020|	aly:9308335
pid|0000000000100201344|tx|10020|	crb:17893017
pid|0000000000100201344|tx|10020|	aly:9316356
pid|0000000000100201344|tx|10020|	csat:104702542
pid|0000000000100201344|tx|10020|	ath:AT3G23790
pid|0000000000100201344|tx|10020|	aly:9305833
pid|0000000000100201344|tx|10020|	aly:9316357
pid|0000000000100201344|tx|10020|	ath:AT2G47240
pid|0000000000100201344|tx|10020|	ath:AT1G64400
pid|0000000000100201344|tx|10020|	csat:104719049
pid|0000000000100201344|tx|10020|	ath:AT1G77590
pid|0000000000100201344|tx|10020|	ath:AT4G23850
pid|0000000000100201344|tx|10020|	ath:AT4G11030
pid|0000000000100201344|tx|10020|	crb:17899686
pid|0000000000100201344|tx|10020|	aly:9325212
pid|0000000000100201344|tx|10020|	crb:17894747
pid|0000000000100201344|tx|10020|	aly:9310731
pid|0000000000100201344|tx|10020|	crb:17881053
pid|0000000000100201344|tx|10020|	crb:17878353
pid|0000000000100201344|tx|10020|	crb:17881153
pid|0000000000100201344|tx|10020|	ath:AT4G14070
pid|0000000000100201344|tx|10020|	ath:AT2G04350
pid|0000000000100201344|tx|10020|	ath:AT1G49430
pid|0000000000100201344|tx|10020|	csat:104717907
pid|0000000000100201344|tx|10020|	csat:104719445
pid|0000000000100201344|tx|10020|	aly:9321664
pid|0000000000100201344|tx|10020|	aly:9323953
pid|0000000000100201344|tx|10020|	crb:17892515
pid|0000000000100201344|tx|10020|	csat:104707043
pid|0000000001002017762|tx|10020|	aly:9330243
pid|0000000001002017762|tx|10020|	ath:AT3G05970
pid|0000000001002017762|tx|10020|	aly:9320614
pid|0000000001002017762|tx|10020|	crb:17892847
pid|0000000001002017762|tx|10020|	csat:104722623
pid|0000000001002017762|tx|10020|	csat:104718436
pid|0000000001002017762|tx|10020|	aly:9319703
pid|0000000001002017762|tx|10020|	crb:17888887
pid|0000000001002017762|tx|10020|	csat:104713428
pid|0000000001002017762|tx|10020|	crb:17894317
pid|0000000001002017762|tx|10020|	csat:104704077
pid|0000000001002017762|tx|10020|	csat:104707388
pid|0000000001002017762|tx|10020|	csat:104714806
pid|0000000001002017762|tx|10020|	crb:17877763
pid|0000000001002017762|tx|10020|	aly:9304388
pid|0000000001002017762|tx|10020|	ath:AT5G27600
pid|0000000001002017762|tx|10020|	aly:9308335
pid|0000000001002017762|tx|10020|	crb:17893017
pid|0000000001002017762|tx|10020|	aly:9316356
pid|0000000001002017762|tx|10020|	csat:104702542
pid|0000000001002017762|tx|10020|	ath:AT3G23790
pid|0000000001002017762|tx|10020|	aly:9305833
pid|0000000001002017762|tx|10020|	aly:9316357
pid|0000000001002017762|tx|10020|	ath:AT2G47240
pid|0000000001002017762|tx|10020|	ath:AT1G64400
pid|0000000001002017762|tx|10020|	csat:104719049
pid|0000000001002017762|tx|10020|	ath:AT1G77590
pid|0000000001002017762|tx|10020|	ath:AT4G23850
pid|0000000001002017762|tx|10020|	ath:AT4G11030
pid|0000000001002017762|tx|10020|	crb:17899686
pid|0000000001002017762|tx|10020|	aly:9325212
pid|0000000001002017762|tx|10020|	crb:17894747
pid|0000000001002017762|tx|10020|	aly:9310731
pid|0000000001002017762|tx|10020|	crb:17881053
pid|0000000001002017762|tx|10020|	crb:17878353
pid|0000000001002017762|tx|10020|	crb:17881153
pid|0000000001002017762|tx|10020|	ath:AT4G14070
pid|0000000001002017762|tx|10020|	ath:AT2G04350
pid|0000000001002017762|tx|10020|	ath:AT1G49430
pid|0000000001002017762|tx|10020|	csat:104717907
pid|0000000001002017762|tx|10020|	csat:104719445
pid|0000000001002017762|tx|10020|	aly:9321664
pid|0000000001002017762|tx|10020|	aly:9323953
pid|0000000001002017762|tx|10020|	crb:17892515
pid|0000000001002017762|tx|10020|	csat:104707043
pid|0000000000100206733|tx|10020|	ath:AT2G32160
pid|0000000000100206733|tx|10020|	crb:17888228
pid|0000000000100206733|tx|10020|	aly:9315434
pid|0000000001002017364|tx|10020|	aly:9307514
pid|0000000001002017364|tx|10020|	csat:104705357
pid|0000000001002017364|tx|10020|	crb:17881058
pid|0000000001002017364|tx|10020|	ath:AT5G10920
pid|0000000001002013687|tx|10020|	ath:AT1G16350
pid|0000000001002013687|tx|10020|	crb:17900858
pid|0000000001002013687|tx|10020|	crb:17894526
pid|0000000001002013687|tx|10020|	ath:AT1G79470
pid|0000000001002013687|tx|10020|	aly:9328966
pid|0000000001002013687|tx|10020|	csat:104703298
pid|0000000001002013687|tx|10020|	aly:9323852
pid|0000000001002013687|tx|10020|	csat:104714241
pid|0000000000100207912|tx|10020|	ath:AT1G16350
pid|0000000000100207912|tx|10020|	crb:17900858
pid|0000000000100207912|tx|10020|	crb:17894526
pid|0000000000100207912|tx|10020|	ath:AT1G79470
pid|0000000000100207912|tx|10020|	aly:9328966
pid|0000000000100207912|tx|10020|	csat:104703298
pid|0000000000100207912|tx|10020|	aly:9323852
pid|0000000000100207912|tx|10020|	csat:104714241
pid|0000000001002021191|tx|10020|	crb:17899126
pid|0000000001002021191|tx|10020|	crb:17893492
pid|0000000001002021191|tx|10020|	csat:104701688
pid|0000000001002021191|tx|10020|	ath:AT1G08630
pid|0000000001002021191|tx|10020|	aly:9325771
pid|0000000001002021191|tx|10020|	ath:AT3G04520
pid|0000000001002021191|tx|10020|	aly:9320516
pid|0000000000100201054|tx|10020|	ath:AT1G54340
pid|0000000000100201054|tx|10020|	ath:AT5G14590
pid|0000000000100201054|tx|10020|	crb:17895964
pid|0000000000100201054|tx|10020|	crb:17882928
pid|0000000000100201054|tx|10020|	aly:9330628
pid|0000000000100201054|tx|10020|	aly:9323052
pid|0000000000100201054|tx|10020|	csat:104701185
pid|0000000000100201054|tx|10020|	crb:17897825
pid|0000000000100201054|tx|10020|	ath:AT1G65930
pid|0000000000100201054|tx|10020|	csat:104705732
pid|0000000000100201054|tx|10020|	aly:9309747
pid|0000000000100202282|tx|10020|	ath:AT1G54340
pid|0000000000100202282|tx|10020|	ath:AT5G14590
pid|0000000000100202282|tx|10020|	crb:17895964
pid|0000000000100202282|tx|10020|	crb:17882928
pid|0000000000100202282|tx|10020|	aly:9330628
pid|0000000000100202282|tx|10020|	aly:9323052
pid|0000000000100202282|tx|10020|	csat:104701185
pid|0000000000100202282|tx|10020|	crb:17897825
pid|0000000000100202282|tx|10020|	ath:AT1G65930
pid|0000000000100202282|tx|10020|	csat:104705732
pid|0000000000100202282|tx|10020|	aly:9309747
pid|0000000000010020190|tx|10020|	crb:17890486
pid|0000000000010020190|tx|10020|	ath:AT2G30110
pid|0000000000010020190|tx|10020|	ath:AT5G06460
pid|0000000000010020190|tx|10020|	crb:17883533
pid|0000000000010020190|tx|10020|	aly:9309326
pid|0000000000010020190|tx|10020|	aly:9315317
pid|0000000001002019034|tx|10020|	crb:17890486
pid|0000000001002019034|tx|10020|	ath:AT2G30110
pid|0000000001002019034|tx|10020|	ath:AT5G06460
pid|0000000001002019034|tx|10020|	crb:17883533
pid|0000000001002019034|tx|10020|	aly:9309326
pid|0000000001002019034|tx|10020|	aly:9315317
pid|0000000001002013710|tx|10020|	crb:17890486
pid|0000000001002013710|tx|10020|	ath:AT2G30110
pid|0000000001002013710|tx|10020|	ath:AT5G06460
pid|0000000001002013710|tx|10020|	crb:17883533
pid|0000000001002013710|tx|10020|	aly:9309326
pid|0000000001002013710|tx|10020|	aly:9315317
pid|0000000000100202953|tx|10020|	aly:9304187
pid|0000000000100202953|tx|10020|	csat:104718710
pid|0000000000100202953|tx|10020|	csat:104723449
pid|0000000000100202953|tx|10020|	crb:111829529
pid|0000000000100202953|tx|10020|	ath:AT4G16570
pid|0000000001002016329|tx|10020|	ath:AT1G53240
pid|0000000001002016329|tx|10020|	crb:17900923
pid|0000000001002016329|tx|10020|	aly:9314701
pid|0000000001002016329|tx|10020|	aly:9330491
pid|0000000001002016329|tx|10020|	crb:17888110
pid|0000000001002016329|tx|10020|	csat:104713721
pid|0000000001002016329|tx|10020|	ath:AT5G09660
pid|0000000001002016329|tx|10020|	csat:104702815
pid|0000000001002016329|tx|10020|	csat:104708150
pid|0000000001002016329|tx|10020|	ath:AT2G22780
pid|0000000001002016329|tx|10020|	ath:AT3G15020
pid|0000000001002016329|tx|10020|	aly:9309482
pid|0000000001002016329|tx|10020|	crb:17893797
pid|0000000001002016329|tx|10020|	aly:9318975
pid|0000000001002016039|tx|10020|	ath:AT4G31790
pid|0000000001002016039|tx|10020|	aly:9305383
pid|0000000001002016039|tx|10020|	csat:104721658
pid|0000000001002016039|tx|10020|	csat:104717011
pid|0000000001002016039|tx|10020|	csat:104730135
pid|0000000001002016039|tx|10020|	crb:17879784
pid|0000000000100209537|tx|10020|	ath:AT5G24840
pid|0000000000100209537|tx|10020|	aly:9308199
pid|0000000000100209537|tx|10020|	crb:17883398
pid|0000000000100209537|tx|10020|	csat:104706801
pid|0000000001002016712|tx|10020|	crb:17897377
pid|0000000001002016712|tx|10020|	aly:9307007
pid|0000000001002016712|tx|10020|	csat:104708967
pid|0000000001002016712|tx|10020|	crb:17882111
pid|0000000000100203545|tx|10020|	crb:17888772
pid|0000000000100203545|tx|10020|	aly:9302975
pid|0000000000100203545|tx|10020|	csat:104713682
pid|0000000000100203545|tx|10020|	csat:104720928
pid|0000000000100203545|tx|10020|	csat:104702776
pid|0000000000100203545|tx|10020|	ath:AT2G22400
pid|0000000000100203545|tx|10020|	aly:9316509
pid|0000000000100203545|tx|10020|	crb:17880038
pid|0000000001002017839|tx|10020|	csat:104702021
pid|0000000001002017839|tx|10020|	csat:104702022
pid|0000000001002017839|tx|10020|	ath:AT1G73250
pid|0000000001002017839|tx|10020|	crb:17897671
pid|0000000001002017839|tx|10020|	ath:AT1G17890
pid|0000000001002017839|tx|10020|	aly:9324980
pid|0000000001002017839|tx|10020|	aly:9329035
pid|0000000001002017839|tx|10020|	csat:104712934
pid|0000000000000100201|tx|10020|	aly:9312005
pid|0000000000000100201|tx|10020|	aly:9319361
pid|0000000000000100201|tx|10020|	aly:9327714
pid|0000000000000100201|tx|10020|	aly:9324368
pid|0000000000000100201|tx|10020|	crb:17895671
pid|0000000000000100201|tx|10020|	csat:104711397
pid|0000000000000100201|tx|10020|	ath:AT3G21230
pid|0000000000000100201|tx|10020|	csat:104703904
pid|0000000000000100201|tx|10020|	csat:104714635
pid|0000000000000100201|tx|10020|	ath:AT3G21240
pid|0000000000000100201|tx|10020|	ath:AT4G19010
pid|0000000000000100201|tx|10020|	ath:AT3G48990
pid|0000000000000100201|tx|10020|	aly:9322511
pid|0000000000000100201|tx|10020|	crb:17884387
pid|0000000000000100201|tx|10020|	csat:104707689
pid|0000000000000100201|tx|10020|	ath:AT4G05160
pid|0000000000000100201|tx|10020|	csat:104716015
pid|0000000000000100201|tx|10020|	csat:104723160
pid|0000000000000100201|tx|10020|	ath:AT5G63380
pid|0000000000000100201|tx|10020|	crb:17880832
pid|0000000000000100201|tx|10020|	crb:17899233
pid|0000000000000100201|tx|10020|	ath:AT1G62940
pid|0000000000000100201|tx|10020|	aly:9308807
pid|0000000000000100201|tx|10020|	crb:17890764
pid|0000000000000100201|tx|10020|	csat:104700911
pid|0000000000000100201|tx|10020|	aly:9306078
pid|0000000000000100201|tx|10020|	ath:AT1G65060
pid|0000000000000100201|tx|10020|	aly:9321496
pid|0000000000000100201|tx|10020|	crb:17885535
pid|0000000000000100201|tx|10020|	crb:17893854
pid|0000000000000100201|tx|10020|	ath:AT1G51680
pid|0000000000000100201|tx|10020|	crb:17895477
pid|0000000000100202292|tx|10020|	aly:9302760
pid|0000000000100202292|tx|10020|	crb:17875342
pid|0000000000100202292|tx|10020|	ath:AT5G65720
pid|0000000000100202292|tx|10020|	csat:104727233
pid|0000000000100201546|tx|10020|	aly:9302760
pid|0000000000100201546|tx|10020|	crb:17875342
pid|0000000000100201546|tx|10020|	ath:AT5G65720
pid|0000000000100201546|tx|10020|	csat:104727233
pid|0000000001002010553|tx|10020|	crb:17891313
pid|0000000001002010553|tx|10020|	aly:9321144
pid|0000000001002012611|tx|10020|	csat:104713180
pid|0000000001002012611|tx|10020|	csat:104702272
pid|0000000001002012611|tx|10020|	crb:17896142
pid|0000000001002012611|tx|10020|	ath:AT1G75330
pid|0000000001002012611|tx|10020|	aly:9323651
pid|0000000000100205462|tx|10020|	aly:9309748
pid|0000000000100205462|tx|10020|	ath:AT5G14600
pid|0000000000100205462|tx|10020|	crb:17883958
pid|0000000000100205462|tx|10020|	csat:104705733
pid|0000000001002013457|tx|10020|	ath:AT1G50090
pid|0000000001002013457|tx|10020|	ath:AT1G10070
pid|0000000001002013457|tx|10020|	ath:AT3G19710
pid|0000000001002013457|tx|10020|	crb:17887752
pid|0000000001002013457|tx|10020|	crb:17900879
pid|0000000001002013457|tx|10020|	aly:9312058
pid|0000000001002013457|tx|10020|	aly:9301055
pid|0000000001002013457|tx|10020|	aly:9330294
pid|0000000001002013457|tx|10020|	ath:AT3G49680
pid|0000000001002013457|tx|10020|	aly:9328608
pid|0000000001002013457|tx|10020|	ath:AT5G65780
pid|0000000001002013457|tx|10020|	crb:17897778
pid|0000000001002013457|tx|10020|	crb:17892217
pid|0000000001002013457|tx|10020|	crb:17900156
pid|0000000001002013457|tx|10020|	crb:17896929
pid|0000000001002013457|tx|10020|	aly:9325852
pid|0000000001002013457|tx|10020|	aly:9327617
pid|0000000001002013457|tx|10020|	crb:17887394
pid|0000000001002013457|tx|10020|	ath:AT1G50110
pid|0000000001002013457|tx|10020|	ath:AT1G10060
pid|0000000001002013457|tx|10020|	csat:104727240
pid|0000000001002011497|tx|10020|	ath:AT1G50090
pid|0000000001002011497|tx|10020|	ath:AT1G10070
pid|0000000001002011497|tx|10020|	ath:AT3G19710
pid|0000000001002011497|tx|10020|	crb:17887752
pid|0000000001002011497|tx|10020|	crb:17900879
pid|0000000001002011497|tx|10020|	aly:9312058
pid|0000000001002011497|tx|10020|	aly:9301055
pid|0000000001002011497|tx|10020|	aly:9330294
pid|0000000001002011497|tx|10020|	ath:AT3G49680
pid|0000000001002011497|tx|10020|	aly:9328608
pid|0000000001002011497|tx|10020|	ath:AT5G65780
pid|0000000001002011497|tx|10020|	crb:17897778
pid|0000000001002011497|tx|10020|	crb:17892217
pid|0000000001002011497|tx|10020|	crb:17900156
pid|0000000001002011497|tx|10020|	crb:17896929
pid|0000000001002011497|tx|10020|	aly:9325852
pid|0000000001002011497|tx|10020|	aly:9327617
pid|0000000001002011497|tx|10020|	crb:17887394
pid|0000000001002011497|tx|10020|	ath:AT1G50110
pid|0000000001002011497|tx|10020|	ath:AT1G10060
pid|0000000001002011497|tx|10020|	csat:104727240
pid|0000000001002018470|tx|10020|	crb:17878655
pid|0000000001002018470|tx|10020|	ath:AT3G06860
pid|0000000001002018470|tx|10020|	aly:9305530
pid|0000000001002018470|tx|10020|	csat:104728084
pid|0000000001002018470|tx|10020|	aly:9320679
pid|0000000001002018470|tx|10020|	csat:104721975
pid|0000000001002018470|tx|10020|	csat:104717299
pid|0000000001002018470|tx|10020|	crb:17890904
pid|0000000001002018470|tx|10020|	ath:AT4G29010
pid|0000000000100203331|tx|10020|	crb:17878655
pid|0000000000100203331|tx|10020|	ath:AT3G06860
pid|0000000000100203331|tx|10020|	aly:9305530
pid|0000000000100203331|tx|10020|	csat:104728084
pid|0000000000100203331|tx|10020|	aly:9320679
pid|0000000000100203331|tx|10020|	csat:104721975
pid|0000000000100203331|tx|10020|	csat:104717299
pid|0000000000100203331|tx|10020|	crb:17890904
pid|0000000000100203331|tx|10020|	ath:AT4G29010
pid|0000000001002018469|tx|10020|	crb:17878655
pid|0000000001002018469|tx|10020|	ath:AT3G06860
pid|0000000001002018469|tx|10020|	aly:9305530
pid|0000000001002018469|tx|10020|	csat:104728084
pid|0000000001002018469|tx|10020|	aly:9320679
pid|0000000001002018469|tx|10020|	csat:104721975
pid|0000000001002018469|tx|10020|	csat:104717299
pid|0000000001002018469|tx|10020|	crb:17890904
pid|0000000001002018469|tx|10020|	ath:AT4G29010
pid|0000000000100201805|tx|10020|	ath:AT1G02100
pid|0000000000100201805|tx|10020|	crb:17898295
pid|0000000000100201805|tx|10020|	aly:9328088
pid|0000000001002019427|tx|10020|	aly:9323376
pid|0000000001002019427|tx|10020|	ath:AT1G70580
pid|0000000001002019427|tx|10020|	aly:9326279
pid|0000000001002019427|tx|10020|	ath:AT1G72330
pid|0000000001002019427|tx|10020|	crb:17898997
pid|0000000001002019427|tx|10020|	ath:AT1G17290
pid|0000000001002019427|tx|10020|	aly:9324933
pid|0000000001002019427|tx|10020|	crb:17897757
pid|0000000001002019427|tx|10020|	crb:17894960
pid|0000000001002019427|tx|10020|	csat:104712607
pid|0000000001002019427|tx|10020|	csat:104701699
pid|0000000001002019427|tx|10020|	ath:AT1G23310
pid|0000000001002019427|tx|10020|	csat:104712838
pid|0000000001002019427|tx|10020|	aly:9329338
pid|0000000001002019427|tx|10020|	csat:104701914
pid|0000000001002019427|tx|10020|	crb:17895448
pid|0000000001002017831|tx|10020|	aly:9323376
pid|0000000001002017831|tx|10020|	ath:AT1G70580
pid|0000000001002017831|tx|10020|	aly:9326279
pid|0000000001002017831|tx|10020|	ath:AT1G72330
pid|0000000001002017831|tx|10020|	crb:17898997
pid|0000000001002017831|tx|10020|	ath:AT1G17290
pid|0000000001002017831|tx|10020|	aly:9324933
pid|0000000001002017831|tx|10020|	crb:17897757
